scraped_at,link,title,price,useful_area,m2_value,neighborhood,city,rooms,condo_value,iptu,total_area,suites,parking,floor,transaction_type
2023-07-28 16:53:45,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-guara-i-guara-df-qi-18-bloco-e-768627,QI 18 Bloco E,330000.0,61.0,5409.0,GUARA I,GUARÁ,2,0.0,0.0,0.0,0,1,0,sale
2023-07-28 16:53:45,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-norte-aguas-claras-df-rua-buriti-774444,Rua BURITI,699000.0,84.0,8321.0,NORTE,ÁGUAS CLARAS,3,0.0,0.0,84.0,1,1,0,sale
2023-07-28 16:53:45,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-norte-aguas-claras-df-avenida-das-castanheiras-723910,Avenida das Castanheiras  - Edifício Real Splendor,445000.0,45.0,9888.0,NORTE,ÁGUAS CLARAS,1,0.0,0.0,0.0,0,1,12,sale
2023-07-28 16:53:45,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-taguatinga-sul-taguatinga-df-csg-3-622270,CSG 3,379990.0,47.5,7999.0,TAGUATINGA SUL,TAGUATINGA,1,0.0,0.0,47.5,0,1,0,sale
2023-07-28 16:53:45,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-sobradinho-sobradinho-df-quadra-3-comercio-local-20-742665,Quadra 3 Comércio Local 20,320000.0,52.0,6153.0,SOBRADINHO,SOBRADINHO,2,0.0,0.0,52.0,1,0,0,sale
2023-07-28 16:53:45,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-lago-norte-brasilia-df-ca-02-521725,CA 02,768000.0,71.0,10816.0,LAGO NORTE,BRASÍLIA,1,450.0,250.0,71.0,1,1,0,sale
2023-07-28 16:53:45,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-samambaia-sul-samambaia-df-qn-106-conjunto-1-760328,QN 106 Conjunto 1,140000.0,48.0,2916.0,SAMAMBAIA SUL,SAMAMBAIA,2,0.0,0.0,48.0,0,1,3,sale
2023-07-28 16:53:45,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-noroeste-brasilia-df-sqnw-310-bloco-f-771506,SQNW 310 Bloco F,1210000.0,86.69,13957.0,NOROESTE,BRASÍLIA,2,792.0,2658.0,86.69,1,2,3,sale
2023-07-28 16:53:45,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-morada-nobre-valparaiso-de-goias-go-rua-07-749002,Rua 07,155000.0,68.0,2279.0,MORADA NOBRE,VALPARAÍSO DE GOIÁS,3,255.0,350.0,0.0,1,1,0,sale
2023-07-28 16:53:45,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-guara-ii-guara-df-area-especial-02-modulo-a-790988,Área Especial 02 Módulo A,550000.0,55.0,10000.0,GUARA II,GUARÁ,2,430.0,0.0,0.0,0,1,0,sale
2023-07-28 16:53:45,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-samambaia-sul-samambaia-df-qn-304-conjunto-4-804458,QN 304 Conjunto 4,85000.0,25.05,3393.0,SAMAMBAIA SUL,SAMAMBAIA,1,0.0,413.0,25.05,0,0,0,sale
2023-07-28 16:53:45,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-samambaia-norte-samambaia-df-qi-416-779529,QI 416,269000.0,45.0,5977.0,SAMAMBAIA NORTE,SAMAMBAIA,2,0.0,0.0,0.0,0,1,5,sale
2023-07-28 16:53:45,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-guara-ii-guara-df-qi-23-lote-12-804390,QI 23 Lote 12,530000.0,65.0,8153.0,GUARA II,GUARÁ,3,700.0,0.0,65.0,0,1,0,sale
2023-07-28 16:53:45,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-norte-brasilia-df-sqn-310-804534,SQN 310,2690000.0,250.0,10760.0,ASA NORTE,BRASÍLIA,4,0.0,0.0,0.0,2,3,0,sale
2023-07-28 16:53:45,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-venda-sudoeste-brasilia-df-qmsw-5-lote-5-744872,QMSW 5 Lote 5,384000.0,26.32,14589.0,SUDOESTE,BRASÍLIA,1,280.0,750.0,38.91,1,1,0,sale
2023-07-28 16:53:45,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-norte-brasilia-df-sqn-311-bloco-f-804676,SQN 311 Bloco F,2680000.0,203.06,13198.0,ASA NORTE,BRASÍLIA,4,1900.0,4810.0,0.0,3,2,0,sale
2023-07-28 16:53:45,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-sul-aguas-claras-df-avenida-pau-brasil-778089,Avenida Pau Brasil  - Edifício Via Azaleas,1080000.0,118.0,9152.0,SUL,ÁGUAS CLARAS,3,965.0,0.0,0.0,1,2,0,sale
2023-07-28 16:53:45,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-novo-cruzeiro-df-shces-quadra-407-800928,SHCES Quadra 407,550000.0,63.0,8730.0,NOVO,CRUZEIRO,3,200.0,0.0,0.0,0,1,2,sale
2023-07-28 16:53:45,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-norte-aguas-claras-df-rua-37-788525,Rua 37,680000.0,69.0,9855.0,NORTE,ÁGUAS CLARAS,2,0.0,0.0,0.0,1,4,0,sale
2023-07-28 16:53:46,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-norte-aguas-claras-df-avenida-parque-aguas-claras-conjunto-6-799641,Avenida Parque Águas Claras Conjunto 6,375000.0,59.0,6355.0,NORTE,ÁGUAS CLARAS,2,565.0,0.0,71.0,1,1,0,sale
2023-07-28 16:53:46,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-setor-industrial-taguatinga-df-qi-19-788799,QI 19  - Residencial Vivace,615000.0,85.0,7235.0,SETOR INDUSTRIAL,TAGUATINGA,3,0.0,0.0,0.0,2,2,0,sale
2023-07-28 16:53:46,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-norte-aguas-claras-df-avenida-flamboyant-523364,Avenida Flamboyant  - Residencial Bem-Te-Vi,650000.0,94.0,6914.0,NORTE,ÁGUAS CLARAS,3,0.0,0.0,0.0,1,1,0,sale
2023-07-28 16:53:46,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-venda-asa-norte-brasilia-df-sclrn-716-bloco-c-794873,SCLRN 716 Bloco C,380000.0,43.94,8648.0,ASA NORTE,BRASÍLIA,1,120.0,1900.0,54.44,0,0,2,sale
2023-07-28 16:53:46,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-taguatinga-sul-taguatinga-df-csb-3-782956,CSB 3,300000.0,80.0,3750.0,TAGUATINGA SUL,TAGUATINGA,2,750.0,0.0,80.0,0,0,0,sale
2023-07-28 16:53:46,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-samambaia-norte-samambaia-df-quadra-202-conjunto-2-782467,Quadra 202 Conjunto 2,379000.0,69.0,5492.0,SAMAMBAIA NORTE,SAMAMBAIA,3,500.0,400.0,69.0,1,1,0,sale
2023-07-28 16:53:46,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-norte-aguas-claras-df-rua-30-662939,Rua 30,300000.0,32.0,9375.0,NORTE,ÁGUAS CLARAS,1,0.0,0.0,49.0,1,1,0,sale
2023-07-28 16:53:46,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-asa-sul-brasilia-df-shs-quadra-6-648060,SHS Quadra 6,480000.0,60.0,8000.0,ASA SUL,BRASÍLIA,1,1900.0,0.0,0.0,1,0,0,sale
2023-07-28 16:53:46,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-vicente-pires-vicente-pires-df-rua-4-755533,Rua 4,365000.0,88.0,4147.0,VICENTE PIRES,VICENTE PIRES,3,0.0,0.0,1.02,1,1,1,sale
2023-07-28 16:53:46,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-sul-aguas-claras-df-avenida-das-araucarias-430886,Avenida das Araucárias  - Residencial Península,1600000.0,180.0,8888.0,SUL,ÁGUAS CLARAS,4,815.0,0.0,0.0,2,3,0,sale
2023-07-28 16:53:46,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-sudoeste-brasilia-df-sqsw-103-bloco-b-774235,SQSW 103 Bloco B,2205000.0,171.55,12853.0,SUDOESTE,BRASÍLIA,3,1270.0,3632.0,171.55,1,1,4,sale
2023-07-28 16:53:46,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-taguatinga-centro-taguatinga-df-quadra-c-7-723778,Quadra C 7,250000.0,63.0,3968.0,TAGUATINGA CENTRO,TAGUATINGA,2,500.0,0.0,63.0,0,1,0,sale
2023-07-28 16:53:46,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-vicente-pires-vicente-pires-df-rua-1-786749,Rua 1,285000.0,62.0,4596.0,VICENTE PIRES,VICENTE PIRES,2,0.0,0.0,0.0,1,1,0,sale
2023-07-28 16:53:46,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-norte-aguas-claras-df-rua-3-730995,Rua 3  - Condomínio Villa Grécia,479000.0,54.0,8870.0,NORTE,ÁGUAS CLARAS,2,0.0,0.0,0.0,0,1,0,sale
2023-07-28 16:53:46,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-park-sul-brasilia-df-sgcv-lote-27-590877,SGCV Lote 27  - Prime Residence,3500000.0,238.0,14705.0,PARK SUL,BRASÍLIA,2,0.0,0.0,238.0,2,2,9,sale
2023-07-28 16:53:46,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-sul-aguas-claras-df-rua-3-759510,Rua 3,910000.0,154.0,5909.0,SUL,ÁGUAS CLARAS,5,1210.0,1815.0,0.0,2,2,0,sale
2023-07-28 16:53:46,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-sul-aguas-claras-df-quadra-207-759897,Quadra 207,745000.0,84.0,8869.0,SUL,ÁGUAS CLARAS,3,579000.0,0.0,84.0,1,1,0,sale
2023-07-28 16:53:46,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-sul-aguas-claras-df-rua-21-782355,Rua 21  - Residencial Olavo Bilac,960004.0,135.5,7084.0,SUL,ÁGUAS CLARAS,4,940.0,0.0,231.06,1,2,0,sale
2023-07-28 16:53:47,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-taguatinga-sul-taguatinga-df-csb-5-762110,CSB 5,350000.0,68.0,5147.0,TAGUATINGA SUL,TAGUATINGA,3,538.0,0.0,68.0,0,0,0,sale
2023-07-28 16:53:47,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-sul-aguas-claras-df-rua-37-749201,Rua 37,545000.0,55.0,9909.0,SUL,ÁGUAS CLARAS,2,560.0,0.0,55.0,1,1,0,sale
2023-07-28 16:53:47,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-403-802462,SQS 403,730000.0,78.0,9358.0,ASA SUL,BRASÍLIA,3,360.0,0.0,78.0,0,0,0,sale
2023-07-28 16:53:47,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-vicente-pires-vicente-pires-df-rua-3-798864,Rua 3,325000.0,60.0,5416.0,VICENTE PIRES,VICENTE PIRES,2,0.0,0.0,77.0,1,1,5,sale
2023-07-28 16:53:47,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-norte-brasilia-df-sqn-216-737610,SQN 216,1120000.0,68.0,16470.0,ASA NORTE,BRASÍLIA,2,0.0,0.0,0.0,0,0,0,sale
2023-07-28 16:53:47,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-norte-aguas-claras-df-rua-37-643976,Rua 37  - Residencial Glass Tower,900000.0,81.0,11111.0,NORTE,ÁGUAS CLARAS,3,650.0,800.0,81.0,1,2,16,sale
2023-07-28 16:53:47,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-guara-ii-guara-df-area-especial-02-modulo-e-513309,Área Especial 02 Módulo E,495000.0,60.0,8250.0,GUARA II,GUARÁ,2,530.0,764.0,0.0,0,2,5,sale
2023-07-28 16:53:47,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-sul-aguas-claras-df-avenida-sibipiruna-657340,Avenida Sibipiruna  - Smart Residence Service,295000.0,36.03,8187.0,SUL,ÁGUAS CLARAS,1,0.0,0.0,0.0,1,1,0,sale
2023-07-28 16:53:47,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-sul-aguas-claras-df-quadra-204-665253,Quadra 204,3499000.0,307.0,11397.0,SUL,ÁGUAS CLARAS,3,3000.0,4000.0,376.0,3,4,18,sale
2023-07-28 16:53:47,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-sul-aguas-claras-df-avenida-araucarias-677476,AVENIDA ARAUCARIAS,974802.0,103.0,9464.0,SUL,ÁGUAS CLARAS,3,0.0,0.0,0.0,1,2,2,sale
2023-07-28 16:53:47,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-vicente-pires-vicente-pires-df-rua-3-chacara-39-778559,Rua 3 Chacará 39,450000.0,90.0,5000.0,VICENTE PIRES,VICENTE PIRES,3,350.0,300.0,0.0,1,1,0,sale
2023-07-28 16:53:47,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-norte-aguas-claras-df-rua-das-paineiras-726033,Rua DAS PAINEIRAS  - One Mall Business Residence,275000.0,30.0,9166.0,NORTE,ÁGUAS CLARAS,1,380.0,650.0,42.0,0,1,0,sale
2023-07-28 16:53:47,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-venda-lago-norte-brasilia-df-ca-09-296071,CA 09,255000.0,28.0,9107.0,LAGO NORTE,BRASÍLIA,1,390.0,55.0,0.0,0,0,0,sale
2023-07-28 16:53:47,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-noroeste-brasilia-df-clnw-4-5-lote-i-799708,CLNW 4/5 Lote I,639620.0,48.65,13147.0,NOROESTE,BRASÍLIA,1,0.0,0.0,0.0,1,1,0,sale
2023-07-28 16:53:47,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-sul-aguas-claras-df-rua-5-752009,Rua 5  - Edifício Costa do Sol Elegant Suítes,1300000.0,132.0,9848.0,SUL,ÁGUAS CLARAS,4,1227.0,0.0,0.0,4,3,17,sale
2023-07-28 16:53:47,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-park-sul-brasilia-df-sgcv-lote-14-809225,SGCV Lote 14  - Villaggio,1170000.0,76.0,15394.0,PARK SUL,BRASÍLIA,3,0.0,0.0,76.0,1,2,0,sale
2023-07-28 16:53:48,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-noroeste-brasilia-df-sqnw-302-bloco-a-808347,SQNW 302 Bloco A,1140000.0,80.51,14159.0,NOROESTE,BRASÍLIA,2,0.0,0.0,80.51,2,2,3,sale
2023-07-28 16:53:48,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-norte-aguas-claras-df-rua-12-678087,Rua 12,439990.0,70.0,6285.0,NORTE,ÁGUAS CLARAS,3,0.0,0.0,70.0,1,1,0,sale
2023-07-28 16:53:48,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-setor-central-gama-df-area-especial-01-782450,Área Especial 01,283152.0,52.78,5364.0,SETOR CENTRAL,GAMA,2,350.0,0.0,52.78,0,0,0,sale
2023-07-28 16:53:48,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-setor-central-gama-df-quadra-11-575468,Quadra 11,395000.0,62.0,6370.0,SETOR CENTRAL,GAMA,2,0.0,0.0,62.0,1,2,0,sale
2023-07-28 16:53:49,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-samambaia-norte-samambaia-df-qr-404-325545,QR 404,199900.0,87.0,2297.0,SAMAMBAIA NORTE,SAMAMBAIA,2,0.0,0.0,98.0,0,0,0,sale
2023-07-28 16:53:51,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-norte-aguas-claras-df-rua-31-778750,Rua 31,340000.0,38.22,8895.0,NORTE,ÁGUAS CLARAS,1,416.0,0.0,0.0,1,1,4,sale
2023-07-28 16:53:51,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-venda-lago-norte-brasilia-df-ca-05-759939,CA 05,180000.0,28.0,6428.0,LAGO NORTE,BRASÍLIA,1,0.0,0.0,0.0,0,0,0,sale
2023-07-28 16:53:51,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-norte-aguas-claras-df-rua-buriti-750098,Rua BURITI  - Residencial Mondrian Antares,630000.0,68.0,9264.0,NORTE,ÁGUAS CLARAS,2,620.0,0.0,80.0,1,1,0,sale
2023-07-28 16:53:51,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-arniqueiras-aguas-claras-df-sha-conjunto-4-780128,SHA Conjunto 4,240000.0,130.0,1846.0,ARNIQUEIRAS,ÁGUAS CLARAS,2,0.0,0.0,0.0,1,1,0,sale
2023-07-28 16:53:51,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-guara-i-guara-df-qi-3-bloco-o-730366,QI 3 Bloco O,450000.0,70.0,6428.0,GUARA I,GUARÁ,3,335.0,0.0,0.0,0,1,0,sale
2023-07-28 16:53:51,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-noroeste-brasilia-df-sqnw-103-bloco-a-597640,SQNW 103 Bloco A,1160000.0,85.0,13647.0,NOROESTE,BRASÍLIA,2,1012.0,0.0,0.0,1,2,4,sale
2023-07-28 16:53:51,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-novo-cruzeiro-df-shces-quadra-207-780269,SHCES Quadra 207,640000.0,67.0,9552.0,NOVO,CRUZEIRO,3,0.0,0.0,67.0,1,0,1,sale
2023-07-28 16:53:51,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-venda-asa-norte-brasilia-df-cln-411-516902,CLN 411,470000.0,75.0,6266.0,ASA NORTE,BRASÍLIA,1,0.0,0.0,75.0,0,0,0,sale
2023-07-28 16:53:51,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-sudoeste-brasilia-df-qmsw-5-800592,QMSW 5,245000.0,26.0,9423.0,SUDOESTE,BRASÍLIA,1,260.0,0.0,26.0,1,1,0,sale
2023-07-28 16:53:51,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-noroeste-brasilia-df-clnw-10-11-lote-c-700749,CLNW 10/11 Lote C,935000.0,75.52,12380.0,NOROESTE,BRASÍLIA,2,0.0,0.0,0.0,1,1,0,sale
2023-07-28 16:53:51,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-sul-brasilia-df-sqs-413-bloco-q-799741,SQS 413 Bloco Q,385000.0,49.5,7777.0,ASA SUL,BRASÍLIA,2,370.0,0.0,56.7,0,0,1,sale
2023-07-28 16:53:51,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-norte-aguas-claras-df-rua-21-761049,Rua 21,850000.0,119.0,7142.0,NORTE,ÁGUAS CLARAS,3,1126.0,1517.0,119.0,1,1,0,sale
2023-07-28 16:53:51,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-405-728622,SQS 405,770000.0,104.8,7347.0,ASA SUL,BRASÍLIA,3,580.0,0.0,0.0,0,0,1,sale
2023-07-28 16:53:51,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-sudoeste-brasilia-df-rua-g-810019,Rua G,3621000.0,200.38,18070.0,SUDOESTE,BRASÍLIA,4,0.0,0.0,200.38,4,4,0,sale
2023-07-28 16:53:51,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-vicente-pires-vicente-pires-df-rua-4-797549,Rua 4,220000.0,50.0,4400.0,VICENTE PIRES,VICENTE PIRES,2,300.0,500.0,62.0,0,1,4,sale
2023-07-28 16:53:51,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-norte-aguas-claras-df-avenida-pau-brasil-750904,Avenida Pau Brasil  - Residencial Via Naturale,950000.0,119.0,7983.0,NORTE,ÁGUAS CLARAS,3,0.0,0.0,0.0,1,2,0,sale
2023-07-28 16:53:51,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-sul-brasilia-df-sqs-402-bloco-g-781898,SQS 402 Bloco G,580000.0,62.09,9341.0,ASA SUL,BRASÍLIA,2,665.0,230.0,91.3,0,0,2,sale
2023-07-28 16:53:51,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-jardim-ceu-azul-valparaiso-de-goias-go-avenida-02-469899,AVENIDA 02,120000.0,70.0,1714.0,JARDIM CEU AZUL,VALPARAÍSO DE GOIÁS,2,275.0,297.0,0.0,0,1,0,sale
2023-07-28 16:53:52,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-109-764524,SQS 109,1650000.0,180.0,9166.0,ASA SUL,BRASÍLIA,3,1211.0,0.0,180.0,1,2,2,sale
2023-07-28 16:53:52,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-norte-aguas-claras-df-rua-copaiba-731637,Rua COPAIBA,340000.0,33.0,10303.0,NORTE,ÁGUAS CLARAS,1,400.0,0.0,72.0,0,1,0,sale
2023-07-28 16:53:52,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-sul-aguas-claras-df-rua-18-613033,Rua 18  - Residencial Ilha Bela,1990000.0,282.0,7056.0,SUL,ÁGUAS CLARAS,4,1600.0,0.0,376.0,3,3,0,sale
2023-07-28 16:53:52,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-samambaia-norte-samambaia-df-qi-416-809058,QI 416,400000.0,69.0,5797.0,SAMAMBAIA NORTE,SAMAMBAIA,3,0.0,0.0,0.0,1,1,0,sale
2023-07-28 16:53:52,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-vicente-pires-vicente-pires-df-rua-3c-120458,Rua 3C,210000.0,60.0,3500.0,VICENTE PIRES,VICENTE PIRES,2,250.0,290.0,60.0,0,1,0,sale
2023-07-28 16:53:52,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-norte-brasilia-df-sqn-110-698641,SQN 110,2050000.0,172.0,11918.0,ASA NORTE,BRASÍLIA,3,0.0,0.0,0.0,1,3,6,sale
2023-07-28 16:53:52,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-110-805094,SQS 110,1590000.0,141.0,11276.0,ASA SUL,BRASÍLIA,3,1500.0,452.0,141.0,1,1,0,sale
2023-07-28 16:53:52,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-riacho-fundo-ii-riacho-fundo-df-qs-15-conjunto-1-613242,QS 15 Conjunto 1,230000.0,61.0,3770.0,RIACHO FUNDO II,RIACHO FUNDO,3,290.0,226.0,0.0,1,1,3,sale
2023-07-28 16:53:52,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-103-bloco-j-799576,SQNW 103 Bloco J,2350000.0,145.0,16206.0,NOROESTE,BRASÍLIA,3,1880.0,0.0,145.0,3,2,0,sale
2023-07-28 16:53:52,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-noroeste-brasilia-df-clnw-4-5-lote-i-661220,CLNW 4/5 Lote I,474000.0,35.0,13542.0,NOROESTE,BRASÍLIA,1,0.0,0.0,35.0,0,1,2,sale
2023-07-28 16:53:52,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-asa-norte-brasilia-df-sgan-912-784649,SGAN 912,265000.0,27.0,9814.0,ASA NORTE,BRASÍLIA,1,400.0,1500.0,0.0,1,1,1,sale
2023-07-28 16:53:52,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-samambaia-norte-samambaia-df-qr-210-conjunto-15-736345,QR 210 Conjunto 15,120000.0,49.0,2448.0,SAMAMBAIA NORTE,SAMAMBAIA,2,0.0,0.0,0.0,0,0,0,sale
2023-07-28 16:53:52,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-guara-ii-guara-df-area-especial-4-modulo-l-759982,Área Especial 4 Módulo L,630000.0,63.88,9862.0,GUARA II,GUARÁ,2,409.0,0.0,63.88,0,2,0,sale
2023-07-28 16:53:52,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-guara-ii-guara-df-area-especial-4-796854,Área Especial 4,1343679.0,123.0,10924.0,GUARA II,GUARÁ,4,0.0,0.0,0.0,2,2,6,sale
2023-07-28 16:53:52,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-sul-aguas-claras-df-rua-alecrim-737997,Rua ALECRIM,770000.0,92.0,8369.0,SUL,ÁGUAS CLARAS,3,720.0,0.0,0.0,1,2,0,sale
2023-07-28 16:53:52,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-norte-aguas-claras-df-rua-9-806668,Rua 9,530000.0,60.0,8833.0,NORTE,ÁGUAS CLARAS,3,467.0,0.0,60.0,1,1,0,sale
2023-07-28 16:53:52,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-setor-industrial-gama-df-quadra-5-671482,Quadra 5,410000.0,71.0,5774.0,SETOR INDUSTRIAL,GAMA,3,500.0,800.0,0.0,1,2,0,sale
2023-07-28 16:53:52,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-norte-aguas-claras-df-rua-18-750052,Rua 18  - Residencial Wave,580000.0,75.0,7733.0,NORTE,ÁGUAS CLARAS,2,680.0,0.0,122.0,1,1,0,sale
2023-07-28 16:53:52,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-303-bloco-k-618647,SQNW 303 Bloco K,2816000.0,196.0,14367.0,NOROESTE,BRASÍLIA,4,2350.0,0.0,204.0,4,4,0,sale
2023-07-28 16:53:52,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-guara-ii-guara-df-area-especial-02-modulo-a-765528,Área Especial 02 Módulo A,530000.0,54.0,9814.0,GUARA II,GUARÁ,2,465.0,542.0,54.0,1,1,0,sale
2023-07-28 16:53:52,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-taguatinga-norte-taguatinga-df-cnb-12-693301,CNB 12,525000.0,66.0,7954.0,TAGUATINGA NORTE,TAGUATINGA,3,476.0,600.0,66.0,1,1,7,sale
2023-07-28 16:53:52,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-jardins-mangueiral-brasilia-df-qc-15-rua-n-746298,QC 15 Rua N,329000.0,50.0,6580.0,JARDINS MANGUEIRAL,BRASÍLIA,2,350.0,750.0,50.0,0,1,3,sale
2023-07-28 16:53:52,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-taguatinga-centro-taguatinga-df-quadra-c-1-729195,Quadra C 1,329000.0,108.5,3032.0,TAGUATINGA CENTRO,TAGUATINGA,3,0.0,958.0,108.5,1,0,2,sale
2023-07-28 16:53:52,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-samambaia-sul-samambaia-df-quadra-302-conjunto-12-785937,Quadra 302 Conjunto 12,360000.0,56.0,6428.0,SAMAMBAIA SUL,SAMAMBAIA,2,394.0,0.0,0.0,1,1,0,sale
2023-07-28 16:53:52,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-taguatinga-sul-taguatinga-df-csb-10-755529,CSB 10  - Residencial Sao Joao Del Rey,585000.0,93.0,6290.0,TAGUATINGA SUL,TAGUATINGA,3,547.0,0.0,0.0,1,2,0,sale
