scraped_at,link,title,useful_area,m2_value,neighborhood,city,rooms,suites,parking,total_area,floor,condo_value,iptu,price,transaction_type
2023-07-28 16:54:36,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-guara-ii-guara-df-qe-38-conjunto-f-659791,QE 38 Conjunto F,330.0,1666.0,GUARA II,GUARÁ,7,4,2,366.0,0,0.0,1600.0,550000.0,sale
2023-07-28 16:54:36,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-guara-ii-guara-df-qi-31-lotes-2-4-677090,QI 31 Lotes 2/4,80.0,10362.0,GUARA II,GUARÁ,3,1,1,0.0,0,550.0,0.0,829000.0,sale
2023-07-28 16:54:36,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-norte-aguas-claras-df-rua-37-632031,Rua 37,30.0,10000.0,NORTE,ÁGUAS CLARAS,1,0,1,30.0,0,530.0,0.0,300000.0,sale
2023-07-28 16:54:36,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-106-bloco-c-666833,SQNW 106 Bloco C,398.0,14945.0,NOROESTE,BRASÍLIA,4,4,5,398.0,0,0.0,1.0,5948334.0,sale
2023-07-28 16:54:36,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-norte-aguas-claras-df-rua-19-695414,Rua 19  - Duo Residence Mall,62.0,7903.0,NORTE,ÁGUAS CLARAS,2,1,1,110.0,0,0.0,0.0,490000.0,sale
2023-07-28 16:54:36,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-asa-sul-brasilia-df-shs-quadra-06-blocos-a-ao-f-lote-01-791845,SHS Quadra 06 Blocos A AO F Lote 01,43.0,8604.0,ASA SUL,BRASÍLIA,1,0,0,43.0,0,1900.0,2548.0,370000.0,sale
2023-07-28 16:54:37,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-norte-aguas-claras-df-rua-24-734751,Rua 24,82.0,7682.0,NORTE,ÁGUAS CLARAS,3,1,1,82.0,0,0.0,0.0,630000.0,sale
2023-07-28 16:54:37,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-noroeste-brasilia-df-sqnw-306-797477,SQNW 306,67.87,16281.0,NOROESTE,BRASÍLIA,2,1,1,67.87,3,0.0,0.0,1105000.0,sale
2023-07-28 16:54:37,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-sul-brasilia-df-sqs-311-786159,SQS 311,225.0,13288.0,ASA SUL,BRASÍLIA,4,2,2,358.0,0,2100.0,0.0,2990000.0,sale
2023-07-28 16:54:37,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-recanto-das-emas-recanto-das-emas-df-quadra-406-690005,Quadra 406,57.0,3684.0,RECANTO DAS EMAS,RECANTO DAS EMAS,2,1,1,57.0,0,310.0,0.0,210000.0,sale
2023-07-28 16:54:37,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-sul-aguas-claras-df-rua-25-751832,Rua 25,114.0,8333.0,SUL,ÁGUAS CLARAS,3,1,2,0.0,0,0.0,0.0,950000.0,sale
2023-07-28 16:54:37,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-sul-aguas-claras-df-quadra-207-754141,Quadra 207  - Residencial Imprensa IV,82.0,10000.0,SUL,ÁGUAS CLARAS,3,1,2,0.0,0,600.0,0.0,820000.0,sale
2023-07-28 16:54:37,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-asa-norte-brasilia-df-scrn-708-709-bloco-d-51235,SCRN 708/709 Bloco D,29.0,12752.0,ASA NORTE,BRASÍLIA,1,0,1,33.0,0,364.0,105.0,369810.0,sale
2023-07-28 16:54:37,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-vicente-pires-vicente-pires-df-rua-5-chacara-96-764520,Rua 5 Chacará 96,150.0,5300.0,VICENTE PIRES,VICENTE PIRES,3,1,2,0.0,0,250.0,200.0,795000.0,sale
2023-07-28 16:54:37,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-venda-sudoeste-brasilia-df-eqrsw-2-3-793877,EQRSW 2/3,32.0,7187.0,SUDOESTE,BRASÍLIA,1,0,0,32.0,0,0.0,0.0,230000.0,sale
2023-07-28 16:54:37,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-noroeste-brasilia-df-clnw-10-11-637925,CLNW 10/11,34.0,12205.0,NOROESTE,BRASÍLIA,1,0,1,0.0,0,476.0,1023.0,415000.0,sale
2023-07-28 16:54:37,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-guara-ii-guara-df-qe-40-802306,QE 40,120.0,2875.0,GUARA II,GUARÁ,3,1,0,0.0,0,0.0,0.0,345000.0,sale
2023-07-28 16:54:37,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-venda-riacho-fundo-riacho-fundo-df-cln-7-bloco-e-746306,CLN 7 Bloco E,34.0,4117.0,RIACHO FUNDO,RIACHO FUNDO,1,0,0,0.0,2,0.0,0.0,140000.0,sale
2023-07-28 16:54:37,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-novo-cruzeiro-df-shces-quadra-1211-bloco-b-792052,SHCES Quadra 1211 Bloco B,63.0,9841.0,NOVO,CRUZEIRO,3,1,0,0.0,1,550.0,0.0,620000.0,sale
2023-07-28 16:54:37,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-norte-aguas-claras-df-rua-buriti-772270,Rua BURITI  - Residencial Águas de Tambaú,86.0,7906.0,NORTE,ÁGUAS CLARAS,3,1,1,0.0,0,0.0,0.0,680000.0,sale
2023-07-28 16:54:37,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-sudoeste-brasilia-df-sqsw-500-719515,SQSW 500,230.49,16379.0,SUDOESTE,BRASÍLIA,4,4,4,0.0,0,0.0,0.0,3775326.0,sale
2023-07-28 16:54:37,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-ceilandia-sul-ceilandia-df-qnm-33-area-especial-c-809826,QNM 33 Área Especial C,31.0,7129.0,CEILANDIA SUL,CEILÂNDIA,1,0,0,42.0,0,0.0,0.0,221000.0,sale
2023-07-28 16:54:37,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-venda-park-sul-brasilia-df-sgcv-753794,SGCV,29.0,10517.0,PARK SUL,BRASÍLIA,1,0,0,29.0,0,0.0,0.0,305000.0,sale
2023-07-28 16:54:37,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-guara-i-guara-df-qi-18-bloco-t-730993,QI 18 Bloco T,49.0,6489.0,GUARA I,GUARÁ,2,0,1,49.0,0,273.0,0.0,318000.0,sale
2023-07-28 16:54:37,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-guara-i-guara-df-qi-2-bloco-a-808184,QI 2 Bloco A,63.0,5238.0,GUARA I,GUARÁ,3,1,0,63.0,2,320.0,0.0,330000.0,sale
2023-07-28 16:54:37,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-norte-aguas-claras-df-rua-das-pitangueiras-776298,Rua DAS PITANGUEIRAS,37.0,9594.0,NORTE,ÁGUAS CLARAS,1,0,1,55.0,0,385.0,459.0,355000.0,sale
2023-07-28 16:54:37,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-park-sul-brasilia-df-sgcv-lote-27-784642,SGCV Lote 27  - Prime Residence,74.0,16756.0,PARK SUL,BRASÍLIA,2,2,1,0.0,8,0.0,0.0,1240000.0,sale
2023-07-28 16:54:37,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-areal-aguas-claras-df-qs-5-rua-300-757653,QS 5 Rua 300,60.0,6250.0,AREAL,ÁGUAS CLARAS,3,0,1,72.0,1,611.0,0.0,375000.0,sale
2023-07-28 16:54:37,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-norte-aguas-claras-df-rua-das-figueiras-742334,Rua DAS FIGUEIRAS,74.0,7905.0,NORTE,ÁGUAS CLARAS,2,2,1,74.0,0,488.0,0.0,585000.0,sale
2023-07-28 16:54:37,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-asa-norte-brasilia-df-scrn-716-794680,SCRN 716,39.0,7615.0,ASA NORTE,BRASÍLIA,1,0,0,0.0,0,351.0,650.0,297000.0,sale
2023-07-28 16:54:37,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-sul-aguas-claras-df-avenida-pau-brasil-659713,Avenida Pau Brasil,142.0,10845.0,SUL,ÁGUAS CLARAS,4,3,2,0.0,0,1170.0,0.0,1540000.0,sale
2023-07-28 16:54:37,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-sudoeste-brasilia-df-qmsw-5-lote-7-bloco-c-806153,QMSW 5 Lote 7 Bloco C,26.0,10923.0,SUDOESTE,BRASÍLIA,1,1,1,60.97,0,247.0,778.0,284000.0,sale
2023-07-28 16:54:37,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-norte-aguas-claras-df-alameda-dos-eucaliptos-quadra-107-538654,Alameda dos Eucaliptos Quadra 107  - Condomínio Residencial Adv,35.51,8448.0,NORTE,ÁGUAS CLARAS,1,1,1,67.96,9,360.0,0.0,300000.0,sale
2023-07-28 16:54:38,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-asa-sul-brasilia-df-shs-quadra-04-bloco-i-762552,SHS Quadra 04 Bloco I,36.0,125000.0,ASA SUL,BRASÍLIA,1,1,0,36.0,0,0.0,0.0,4500000.0,sale
2023-07-28 16:54:38,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-norte-brasilia-df-sqn-213-769597,SQN 213,105.0,17619.0,ASA NORTE,BRASÍLIA,3,2,1,105.0,0,1375.0,0.0,1850000.0,sale
2023-07-28 16:54:38,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-asa-norte-brasilia-df-sgan-914-modulo-h-633246,SGAN 914 Módulo H,30.0,9633.0,ASA NORTE,BRASÍLIA,1,1,1,150.0,3,245.0,0.0,289000.0,sale
2023-07-28 16:54:38,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-sul-aguas-claras-df-rua-5-750217,Rua 5  - Edifício Costa do Sol Elegant Suítes,133.0,9774.0,SUL,ÁGUAS CLARAS,3,3,2,215.0,11,1250.0,0.0,1300000.0,sale
2023-07-28 16:54:38,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-venda-asa-norte-brasilia-df-sgan-914-modulo-h-670724,SGAN 914 Módulo H,24.0,9791.0,ASA NORTE,BRASÍLIA,1,0,1,0.0,1,287.0,800.0,235000.0,sale
2023-07-28 16:54:38,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-sul-aguas-claras-df-avenida-sibipiruna-775567,Avenida Sibipiruna  - Smart Residence Service,38.54,9055.0,SUL,ÁGUAS CLARAS,1,0,1,58.0,18,600.0,150.0,349000.0,sale
2023-07-28 16:54:38,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-taguatinga-norte-taguatinga-df-cnd-4-703646,CND 4,34.0,5000.0,TAGUATINGA NORTE,TAGUATINGA,1,0,0,0.0,0,250.0,0.0,170000.0,sale
2023-07-28 16:54:38,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-norte-aguas-claras-df-avenida-parque-aguas-claras-conjunto-8-769114,Avenida Parque Águas Claras Conjunto 8  - Residencial Keila Alves,69.0,6086.0,NORTE,ÁGUAS CLARAS,3,1,2,0.0,0,0.0,0.0,420000.0,sale
2023-07-28 16:54:38,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-norte-brasilia-df-sclrn-714-802458,SCLRN 714,140.0,3214.0,ASA NORTE,BRASÍLIA,2,0,0,140.0,0,0.0,0.0,450000.0,sale
2023-07-28 16:54:38,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-noroeste-brasilia-df-sqnw-109-bloco-i-802612,SQNW 109 Bloco I,91.0,12637.0,NOROESTE,BRASÍLIA,2,1,2,91.0,4,730.0,2450.0,1150000.0,sale
2023-07-28 16:54:38,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-taguatinga-sul-taguatinga-df-csb-10-804171,CSB 10,68.0,7941.0,TAGUATINGA SUL,TAGUATINGA,3,1,1,68.0,0,502.0,0.0,540000.0,sale
2023-07-28 16:54:38,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-lago-norte-brasilia-df-ca-11-346847,CA 11  - Elleven Residence,135.0,14444.0,LAGO NORTE,BRASÍLIA,3,1,2,0.0,5,0.0,0.0,1950000.0,sale
2023-07-28 16:54:38,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-norte-aguas-claras-df-quadra-106-706571,Quadra 106,90.0,8166.0,NORTE,ÁGUAS CLARAS,3,1,1,90.0,0,0.0,1116.0,735000.0,sale
2023-07-28 16:54:38,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-sudoeste-brasilia-df-qrsw-2-685189,QRSW 2,62.5,10000.0,SUDOESTE,BRASÍLIA,2,0,0,0.0,3,0.0,0.0,625000.0,sale
2023-07-28 16:54:38,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-306-bloco-i-802568,SQNW 306 Bloco I,126.91,14467.0,NOROESTE,BRASÍLIA,3,1,2,0.0,1,0.0,0.0,1836051.0,sale
2023-07-28 16:54:38,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-taguatinga-norte-taguatinga-df-cnb-12-lote-02-697682,CNB 12 Lote 02,69.0,4565.0,TAGUATINGA NORTE,TAGUATINGA,3,0,1,69.0,3,620.0,870.0,315000.0,sale
2023-07-28 16:54:38,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-park-sul-brasilia-df-sgcv-lote-13-554217,SGCV Lote 13,77.0,13636.0,PARK SUL,BRASÍLIA,3,1,2,0.0,1,0.0,0.0,1050000.0,sale
2023-07-28 16:54:38,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-norte-aguas-claras-df-quadra-104-502931,Quadra 104  - Residencial Paradiso,132.0,6363.0,NORTE,ÁGUAS CLARAS,4,1,1,0.0,1,976.0,1400.0,840000.0,sale
2023-07-28 16:54:38,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-403-bloco-a-755524,SQS 403 Bloco A,82.0,11097.0,ASA SUL,BRASÍLIA,3,0,0,0.0,0,780.0,0.0,910000.0,sale
2023-07-28 16:54:38,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-taguatinga-sul-taguatinga-df-csb-03-lote-04-652612,CSB 03 Lote 04,100.0,4300.0,TAGUATINGA SUL,TAGUATINGA,3,1,0,100.0,2,0.0,0.0,430000.0,sale
2023-07-28 16:54:38,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-riacho-fundo-riacho-fundo-df-ac-02-753586,AC 02,80.0,6625.0,RIACHO FUNDO,RIACHO FUNDO,2,1,1,80.0,0,530.0,0.0,530000.0,sale
2023-07-28 16:54:38,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-guara-ii-guara-df-qe-38-bloco-c-799253,QE 38 Bloco C,67.0,5373.0,GUARA II,GUARÁ,2,1,1,123.0,0,504.0,0.0,360000.0,sale
2023-07-28 16:54:38,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-vicente-pires-vicente-pires-df-rua-4a-chacara-112-632025,Rua 4A Chacará 112,58.0,4448.0,VICENTE PIRES,VICENTE PIRES,2,1,0,80.0,0,280.0,0.0,258000.0,sale
2023-07-28 16:54:38,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-guara-ii-guara-df-area-especial-02-a-modulo-c-d-587945,Área Especial 02 A Módulo C/D,35.0,8285.0,GUARA II,GUARÁ,1,1,0,35.0,0,326.0,300.0,290000.0,sale
2023-07-28 16:54:38,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-sul-aguas-claras-df-rua-8-425260,Rua 8,107.0,7943.0,SUL,ÁGUAS CLARAS,3,1,2,128.0,0,950.0,1200.0,850000.0,sale
2023-07-28 16:54:38,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-norte-aguas-claras-df-avenida-parque-aguas-claras-769735,Avenida Parque Águas Claras,70.74,8481.0,NORTE,ÁGUAS CLARAS,3,0,1,70.74,0,0.0,0.0,600000.0,sale
2023-07-28 16:54:39,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-taguatinga-sul-taguatinga-df-qsf-2-669603,QSF 2,50.0,3300.0,TAGUATINGA SUL,TAGUATINGA,2,0,0,0.0,1,165.0,0.0,165000.0,sale
2023-07-28 16:54:39,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-guara-ii-guara-df-area-especial-04-lotes-e-f-791078,Area Especial 04 Lotes E F,62.0,10403.0,GUARA II,GUARÁ,2,1,1,74.0,0,486.0,0.0,645000.0,sale
2023-07-28 16:54:39,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-guara-i-guara-df-qi-8-bloco-h-555873,QI 8 Bloco H,88.0,4000.0,GUARA I,GUARÁ,2,0,1,88.0,0,0.0,0.0,352000.0,sale
2023-07-28 16:54:39,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-asa-norte-brasilia-df-shtn-750129,SHTN,36.0,13472.0,ASA NORTE,BRASÍLIA,1,1,1,36.0,2,0.0,0.0,485000.0,sale
2023-07-28 16:54:39,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-samambaia-sul-samambaia-df-qs-104-conjunto-1-759230,QS 104 Conjunto 1,30.0,5666.0,SAMAMBAIA SUL,SAMAMBAIA,1,0,1,0.0,0,330.0,0.0,170000.0,sale
2023-07-28 16:54:39,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-venda-asa-norte-brasilia-df-sclrn-711-bloco-e-802460,SCLRN 711 Bloco E,26.0,6538.0,ASA NORTE,BRASÍLIA,1,0,0,26.0,0,190.0,0.0,170000.0,sale
2023-07-28 16:54:39,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-norte-aguas-claras-df-rua-das-paineiras-677857,Rua DAS PAINEIRAS  - Via Club Residence,106.0,8018.0,NORTE,ÁGUAS CLARAS,3,1,0,0.0,0,925.0,1500.0,850000.0,sale
2023-07-28 16:54:39,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-norte-aguas-claras-df-rua-22-729369,Rua 22  - We Life Style,68.0,8676.0,NORTE,ÁGUAS CLARAS,2,1,1,68.0,0,0.0,0.0,590000.0,sale
2023-07-28 16:54:39,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-sul-aguas-claras-df-rua-36-787237,Rua 36,65.0,10769.0,SUL,ÁGUAS CLARAS,2,2,0,0.0,0,595.0,0.0,700000.0,sale
2023-07-28 16:54:39,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-venda-sudoeste-brasilia-df-qmsw-5-565332,QMSW 5,28.0,8571.0,SUDOESTE,BRASÍLIA,1,0,0,38.0,0,200.0,60.0,240000.0,sale
2023-07-28 16:54:39,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-colonia-agricola-samambaia-vicente-pires-df-rua-4-chacara-25-785620,Rua 4 Chacará 25,78.0,3076.0,COLONIA AGRICOLA SAMAMBAIA,VICENTE PIRES,3,1,0,78.0,0,60.0,180.0,240000.0,sale
2023-07-28 16:54:39,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-venda-asa-norte-brasilia-df-scrn-704-705-734858,SCRN 704/705,30.0,9800.0,ASA NORTE,BRASÍLIA,1,0,1,30.0,1,327.0,0.0,294000.0,sale
2023-07-28 16:54:39,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-parque-esplanada-iii-valparaiso-de-goias-go-quadra-quadra-17-672668,Quadra Quadra 17,46.33,2587.0,PARQUE ESPLANADA III,VALPARAÍSO DE GOIÁS,2,1,1,66.02,2,0.0,0.0,119900.0,sale
2023-07-28 16:54:39,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-sul-aguas-claras-df-avenida-jacaranda-758279,Avenida Jacarandá,74.0,8243.0,SUL,ÁGUAS CLARAS,3,1,1,86.0,0,760.0,0.0,610000.0,sale
2023-07-28 16:54:39,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-venda-norte-aguas-claras-df-rua-9-771594,Rua 9  - Easy Residencial,33.0,9696.0,NORTE,ÁGUAS CLARAS,1,0,1,33.0,0,0.0,0.0,320000.0,sale
2023-07-28 16:54:39,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-110-508510,SQNW 110,185.0,15405.0,NOROESTE,BRASÍLIA,4,4,3,185.0,1,2106.0,0.0,2850000.0,sale
2023-07-28 16:54:39,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-norte-aguas-claras-df-rua-copaiba-805444,Rua COPAIBA  - Df Century Plaza,43.69,8812.0,NORTE,ÁGUAS CLARAS,1,1,1,0.0,21,548.0,764.0,385000.0,sale
2023-07-28 16:54:39,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-guara-ii-guara-df-area-especial-02-a-630729,Área Especial 02 A,60.0,8833.0,GUARA II,GUARÁ,2,0,2,60.0,0,530.0,0.0,530000.0,sale
2023-07-28 16:54:39,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-sudoeste-brasilia-df-sqsw-300-bloco-e-708433,SQSW 300 Bloco E,199.0,16834.0,SUDOESTE,BRASÍLIA,4,3,2,199.0,4,2400.0,0.0,3350000.0,sale
2023-07-28 16:54:39,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-104-bloco-c-705086,SQNW 104 Bloco C,272.0,14632.0,NOROESTE,BRASÍLIA,4,4,4,279.0,1,1840.0,6830.0,3980000.0,sale
2023-07-28 16:54:39,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-asa-sul-brasilia-df-seps-713-913-699460,SEPS 713/913,28.0,10535.0,ASA SUL,BRASÍLIA,1,1,1,28.0,0,302.0,0.0,295000.0,sale
2023-07-28 16:54:39,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-norte-brasilia-df-sqn-314-bloco-i-739038,SQN 314 Bloco I,99.42,11064.0,ASA NORTE,BRASÍLIA,3,0,1,157.1,5,862.0,0.0,1100000.0,sale
2023-07-28 16:54:40,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-norte-aguas-claras-df-rua-20-710343,Rua 20  - Residencial Professor Vivaldi Moreira,61.0,7950.0,NORTE,ÁGUAS CLARAS,2,1,1,107.0,9,422.0,928.0,485000.0,sale
2023-07-28 16:54:40,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-riacho-fundo-ii-riacho-fundo-df-qn-5c-conjunto-8-685600,QN 5C Conjunto 8,50.0,3700.0,RIACHO FUNDO II,RIACHO FUNDO,2,0,1,50.0,0,257.0,0.0,185000.0,sale
2023-07-28 16:54:40,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-norte-aguas-claras-df-rua-36-693491,Rua 36,203.0,6152.0,NORTE,ÁGUAS CLARAS,3,1,2,0.0,0,0.0,0.0,1249000.0,sale
2023-07-28 16:54:40,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-setor-central-gama-df-area-especial-lado-leste-724872,Área Especial Lado Leste,72.0,6736.0,SETOR CENTRAL,GAMA,3,1,1,0.0,0,0.0,0.0,485000.0,sale
2023-07-28 16:54:40,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-setor-industrial-taguatinga-df-qi-24-lotes-1-a-13-678040,QI 24 LoteS 1 A 13,50.0,7400.0,SETOR INDUSTRIAL,TAGUATINGA,2,0,0,50.0,0,390.0,0.0,370000.0,sale
2023-07-28 16:54:40,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-sul-aguas-claras-df-rua-8-560295,Rua 8  - Residencial Jales Machado,97.0,8752.0,SUL,ÁGUAS CLARAS,3,1,1,158.0,0,705.0,1002.0,849000.0,sale
2023-07-28 16:54:40,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-asa-sul-brasilia-df-sces-trecho-4-563315,SCES Trecho 4,48.0,14312.0,ASA SUL,BRASÍLIA,1,1,1,48.0,0,700.0,0.0,687000.0,sale
2023-07-28 16:54:40,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-setor-central-gama-df-quadra-56-bloco-a-b-lote-16-695380,Quadra 56 Bloco A B Lote 16,110.0,6545.0,SETOR CENTRAL,GAMA,3,3,2,0.0,5,0.0,0.0,720000.0,sale
2023-07-28 16:54:40,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-sul-aguas-claras-df-rua-36-666402,Rua 36,52.0,10576.0,SUL,ÁGUAS CLARAS,2,1,1,91.0,0,750.0,0.0,550000.0,sale
2023-07-28 16:54:40,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-111-bloco-g-769203,SQNW 111 Bloco G,153.78,17138.0,NOROESTE,BRASÍLIA,4,4,3,0.0,0,0.0,0.0,2635501.0,sale
2023-07-28 16:54:40,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-noroeste-brasilia-df-sqnw-107-bloco-b-757302,SQNW 107 Bloco B,84.0,15476.0,NOROESTE,BRASÍLIA,2,1,2,0.0,3,744.0,0.0,1300000.0,sale
2023-07-28 16:54:40,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-norte-aguas-claras-df-rua-30-760835,Rua 30,60.0,9500.0,NORTE,ÁGUAS CLARAS,2,1,2,0.0,0,0.0,0.0,570000.0,sale
2023-07-28 16:54:40,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-norte-brasilia-df-cln-411-bloco-c-786355,CLN 411 Bloco C,47.0,8212.0,ASA NORTE,BRASÍLIA,2,0,0,47.0,1,0.0,0.0,386000.0,sale
2023-07-28 16:54:40,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-sul-aguas-claras-df-quadra-203-783909,Quadra 203  - Residencial Spazio Brisas,98.89,8595.0,SUL,ÁGUAS CLARAS,4,1,2,0.0,9,790.0,216.0,850000.0,sale
2023-07-28 16:54:40,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-noroeste-brasilia-df-sqnw-103-681528,SQNW 103,86.0,18260.0,NOROESTE,BRASÍLIA,2,1,2,86.0,5,0.0,0.0,1570392.0,sale
2023-07-28 16:54:40,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-venda-sudoeste-brasilia-df-eqrsw-2-3-785847,EQRSW 2/3,27.0,10703.0,SUDOESTE,BRASÍLIA,1,0,1,0.0,0,0.0,0.0,289000.0,sale
2023-07-28 16:54:40,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-sul-aguas-claras-df-rua-das-pitangueiras-657433,Rua DAS PITANGUEIRAS,104.4,7471.0,SUL,ÁGUAS CLARAS,3,1,1,165.96,0,0.0,0.0,780000.0,sale
2023-07-28 16:54:40,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-sul-aguas-claras-df-rua-21-803464,Rua 21  - Residencial Olavo Bilac,135.0,8518.0,SUL,ÁGUAS CLARAS,4,1,2,0.0,0,0.0,0.0,1150000.0,sale
