dt_scraping,link,title,price,useful_area,m2_value,neighborhood,city,rooms,parking,condo_value,iptu,total_area,land_area,floor,floor_properties,suites,exchange,financing
2023-07-21 21:32:27,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-ceilandia-norte-ceilandia-df-qnp-13-conjunto-x-693679,QNP 13 Conjunto X,1000.0,40.0,25.0,CEILANDIA NORTE,CEILÂNDIA,1,0,0.0,0.0,0.0,0.0,0,,1,,
2023-07-21 21:32:27,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-aluguel-asa-norte-brasilia-df-sgan-912-581581,SGAN 912,2000.0,52.0,38.0,ASA NORTE,BRASÍLIA,2,2,668.0,1918.0,0.0,0.0,0,,0,,
2023-07-21 21:32:27,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-taguatinga-norte-taguatinga-df-qng-28-774858,QNG 28,650.0,35.0,18.0,TAGUATINGA NORTE,TAGUATINGA,1,0,0.0,0.0,35.0,0.0,0,,0,,
2023-07-21 21:32:27,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-riacho-fundo-riacho-fundo-df-qs-8-conjunto-1a-416831,QS 8 Conjunto 1A,650.0,55.0,11.0,RIACHO FUNDO,RIACHO FUNDO,1,1,0.0,0.0,0.0,0.0,0,,1,,
2023-07-21 21:32:27,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-asa-norte-brasilia-df-cln-115-bloco-b-792300,CLN 115 Bloco B,800.0,31.0,25.0,ASA NORTE,BRASÍLIA,1,0,260.0,0.0,31.0,0.0,0,,0,,
2023-07-21 21:32:27,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-aluguel-novo-cruzeiro-df-shces-quadra-301-724691,SHCES Quadra 301,1990.0,42.0,47.0,NOVO,CRUZEIRO,2,1,386.0,751.0,54.0,0.0,0,,0,,
2023-07-21 21:32:27,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-aluguel-guara-ii-guara-df-qi-33-788513,QI 33,4000.0,89.0,44.0,GUARA II,GUARÁ,2,1,804.0,105.0,89.0,0.0,0,,1,,
2023-07-21 21:32:27,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-norte-aguas-claras-df-rua-37-229152,Rua 37  - Vive la vie,3800.0,105.0,36.0,NORTE,ÁGUAS CLARAS,3,2,924.0,1390.0,120.0,0.0,19,,3,,
2023-07-21 21:32:27,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-riacho-fundo-riacho-fundo-df-cln-7-bloco-d-805820,CLN 7 Bloco D,650.0,42.0,15.0,RIACHO FUNDO,RIACHO FUNDO,1,0,145.0,143.0,42.0,0.0,0,,0,,
2023-07-21 21:32:27,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-guara-i-guara-df-qi-4-bloco-a-787356,QI 4 Bloco A,900.0,30.0,30.0,GUARA I,GUARÁ,1,0,0.0,0.0,35.0,0.0,1,,0,,
2023-07-21 21:32:27,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-aluguel-parque-da-barragem-setor-08-aguas-lindas-de-goias-go-quadra-67-conjunto-b-802767,Quadra 67 Conjunto B,800.0,60.0,13.0,PARQUE DA BARRAGEM SETOR 08,ÁGUAS LINDAS DE GOIÁS,2,1,0.0,0.0,1000.0,0.0,0,,1,,
2023-07-21 21:32:27,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-noroeste-brasilia-df-clnw-10-11-lote-i-659792,CLNW 10/11 Lote I,1500.0,32.0,46.0,NOROESTE,BRASÍLIA,1,1,636.0,0.0,0.0,0.0,0,,0,,
2023-07-21 21:32:27,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-asa-norte-brasilia-df-scrn-714-715-bloco-h-116701,SCRN 714/715 Bloco H,1400.0,45.0,31.0,ASA NORTE,BRASÍLIA,1,0,0.0,0.0,0.0,0.0,0,,0,,
2023-07-21 21:32:27,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-aluguel-asa-norte-brasilia-df-shtn-794165,SHTN,8400.0,96.0,87.0,ASA NORTE,BRASÍLIA,2,1,2332.0,0.0,96.0,0.0,4,,1,,
2023-07-21 21:32:27,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-novo-cruzeiro-df-shces-quadra-703-bloco-d-713188,SHCES Quadra 703 Bloco D,2100.0,63.0,33.0,NOVO,CRUZEIRO,3,0,275.0,927.0,63.0,0.0,0,,0,,
2023-07-21 21:32:27,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-sul-aguas-claras-df-avenida-das-araucarias-803379,Avenida das Araucárias,1600.0,36.0,44.0,SUL,ÁGUAS CLARAS,1,1,395.0,87.0,0.0,0.0,0,,0,,
2023-07-21 21:32:27,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-taguatinga-sul-taguatinga-df-qsf-3-788023,QSF 3,800.0,40.0,20.0,TAGUATINGA SUL,TAGUATINGA,1,0,0.0,0.0,0.0,0.0,0,,0,,
2023-07-21 21:32:27,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-sul-brasilia-df-sqs-314-669971,SQS 314,7900.0,157.0,50.0,ASA SUL,BRASÍLIA,3,1,1540.0,0.0,248.0,0.0,0,,1,,
2023-07-21 21:32:27,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-taguatinga-sul-taguatinga-df-csb-03-lote-02-06-653010,CSB 03 Lote 02/06,1400.0,70.0,20.0,TAGUATINGA SUL,TAGUATINGA,3,1,500.0,0.0,70.0,0.0,0,,1,,
2023-07-21 21:32:27,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-asa-norte-brasilia-df-stn-806666,STN,1000.0,30.0,33.0,ASA NORTE,BRASÍLIA,1,1,528.0,1561.0,30.0,0.0,0,,1,,
2023-07-21 21:32:27,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-taguatinga-sul-taguatinga-df-csb-2-798411,CSB 2,1000.0,40.0,25.0,TAGUATINGA SUL,TAGUATINGA,1,0,259.0,0.0,40.0,0.0,0,,1,,
2023-07-21 21:32:27,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-sudoeste-brasilia-df-sqsw-504-300179,SQSW 504,4200.0,98.0,42.0,SUDOESTE,BRASÍLIA,3,1,838.0,2235.0,98.0,0.0,0,,1,,
2023-07-21 21:32:27,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-aluguel-noroeste-brasilia-df-sqnw-111-bloco-j-803477,SQNW 111 Bloco J,4600.0,91.0,50.0,NOROESTE,BRASÍLIA,2,2,861.0,2712.0,91.0,0.0,4,,1,,
2023-07-21 21:32:27,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-aluguel-ceilandia-norte-ceilandia-df-qnm-12-via-nm-12b-782619,QNM 12 Via NM 12B,1200.0,65.0,18.0,CEILANDIA NORTE,CEILÂNDIA,2,1,450.0,0.0,0.0,0.0,0,,0,,
2023-07-21 21:32:28,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-areal-aguas-claras-df-qs-1-rua-210-307562,QS 1 Rua 210,650.0,50.0,13.0,AREAL,ÁGUAS CLARAS,1,0,120.0,144.0,50.0,0.0,0,,0,,
2023-07-21 21:32:28,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-norte-aguas-claras-df-avenida-das-castanheiras-523069,Avenida das Castanheiras,2000.0,60.0,33.0,NORTE,ÁGUAS CLARAS,1,2,790.0,191.0,61.0,0.0,0,,1,,
2023-07-21 21:32:28,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-recanto-das-emas-recanto-das-emas-df-avenida-buritis-quadra-404-806141,Avenida Buritís Quadra 404,1200.0,60.0,20.0,RECANTO DAS EMAS,RECANTO DAS EMAS,3,0,0.0,100.0,60.0,0.0,1,3,1,,
2023-07-21 21:32:28,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-sul-aguas-claras-df-avenida-das-araucarias-214897,Avenida das Araucárias,1420.0,37.0,38.0,SUL,ÁGUAS CLARAS,1,1,429.0,119.0,37.0,0.0,0,,0,,
2023-07-21 21:32:28,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-aluguel-guara-ii-guara-df-qi-31-764581,QI 31,2900.0,67.0,43.0,GUARA II,GUARÁ,2,1,546.0,0.0,67.0,0.0,7,,1,,
2023-07-21 21:32:28,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-samambaia-sul-samambaia-df-qs-118-conjunto-5-71026,QS 118 Conjunto 5,750.0,55.0,13.0,SAMAMBAIA SUL,SAMAMBAIA,1,0,0.0,121.0,55.0,0.0,0,,0,,
2023-07-21 21:32:28,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-sqn-305-bloco-i-187975,SQN 305 Bloco I,5000.0,102.0,49.0,ASA NORTE,BRASÍLIA,3,1,900.0,2164.0,0.0,0.0,4,4,1,,
2023-07-21 21:32:28,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-asa-norte-brasilia-df-stn-bloco-k-790924,STN Bloco K,1500.0,35.0,42.0,ASA NORTE,BRASÍLIA,1,1,330.0,0.0,42.56,0.0,2,46,0,,
2023-07-21 21:32:28,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-aluguel-asa-sul-brasilia-df-sqs-108-bloco-a-311388,SQS 108 Bloco A,2700.0,98.0,27.0,ASA SUL,BRASÍLIA,2,0,950.0,310.0,0.0,0.0,1,,0,,
2023-07-21 21:32:28,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-park-sul-brasilia-df-sgcv-lote-11-158977,SGCV Lote 11,1220.0,27.0,45.0,PARK SUL,BRASÍLIA,1,1,386.0,134.0,27.0,0.0,0,,0,,
2023-07-21 21:32:28,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-aluguel-ceilandia-sul-ceilandia-df-eqnp-8-12-bloco-c-504892,EQNP 8/12 Bloco C,800.0,50.0,16.0,CEILANDIA SUL,CEILÂNDIA,2,0,0.0,0.0,50.0,80.0,0,,0,,
2023-07-21 21:32:28,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-aluguel-velho-cruzeiro-df-sres-quadra-3-227372,SRES Quadra 3,1800.0,60.0,30.0,VELHO,CRUZEIRO,2,0,120.0,0.0,0.0,0.0,0,,1,,
2023-07-21 21:32:28,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-aluguel-park-sul-brasilia-df-sgcv-lote-27-805427,SGCV Lote 27  - Prime Residence,7500.0,73.0,102.0,PARK SUL,BRASÍLIA,2,1,1100.0,1550.0,0.0,0.0,8,2,2,,
2023-07-21 21:32:28,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-aluguel-guara-ii-guara-df-rua-24-88918,Rua 24,1200.0,50.0,24.0,GUARA II,GUARÁ,2,0,50.0,700.0,50.0,0.0,0,,0,,
2023-07-21 21:32:28,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-aluguel-vial-sao-jose-taguatinga-df-rua-8-738598,Rua 8,850.0,47.0,18.0,VIAL SAO JOSE,TAGUATINGA,2,0,0.0,0.0,52.0,0.0,0,,0,,
2023-07-21 21:32:28,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-sul-aguas-claras-df-avenida-das-araucarias-511792,Avenida das Araucárias,1600.0,44.0,36.0,SUL,ÁGUAS CLARAS,1,1,370.0,86.0,44.0,0.0,0,,0,,
2023-07-21 21:32:28,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-aluguel-park-sul-brasilia-df-smas-trecho-1-c-799332,SMAS Trecho 1 C  -  Selecione,5000.0,84.0,59.0,PARK SUL,BRASÍLIA,2,2,1100.0,1500.0,0.0,0.0,8,4,1,,
2023-07-21 21:32:28,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-aluguel-asa-norte-brasilia-df-sclrn-707-bloco-f-800906,SCLRN 707 Bloco F,1800.0,60.0,30.0,ASA NORTE,BRASÍLIA,2,0,0.0,0.0,0.0,0.0,2,,0,,
2023-07-21 21:32:28,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-lago-norte-brasilia-df-ca-08-803564,CA 08,3200.0,55.0,58.0,LAGO NORTE,BRASÍLIA,1,2,665.0,1200.0,79.0,55.0,0,,1,,
2023-07-21 21:32:28,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-sul-brasilia-df-sqs-114-bloco-e-525167,SQS 114 Bloco E,6100.0,114.0,53.0,ASA SUL,BRASÍLIA,3,1,1400.0,3222.0,0.0,0.0,0,,2,,
2023-07-21 21:32:28,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-aluguel-areal-aguas-claras-df-qs-7-rua-800-358001,QS 7 Rua 800,1400.0,53.0,26.0,AREAL,ÁGUAS CLARAS,2,0,496.0,861.0,0.0,0.0,0,,0,,
2023-07-21 21:32:28,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-aluguel-asa-norte-brasilia-df-sqn-110-bloco-k-788858,SQN 110 Bloco K,8000.0,184.0,43.0,ASA NORTE,BRASÍLIA,4,4,2407.0,4152.0,184.0,0.0,2,,2,,
2023-07-21 21:32:28,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-aluguel-samambaia-norte-samambaia-df-qr-414-conjunto-17-798906,QR 414 Conjunto 17,1199.0,64.0,18.0,SAMAMBAIA NORTE,SAMAMBAIA,2,1,400.0,0.0,64.0,0.0,2,,0,,
2023-07-21 21:32:28,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-aluguel-norte-aguas-claras-df-rua-25-787368,Rua 25  - Vitali Arquitetura de Lazer,3300.0,64.0,51.0,NORTE,ÁGUAS CLARAS,2,1,649.0,86.0,0.0,0.0,0,,1,,
2023-07-21 21:32:28,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-aluguel-taguatinga-norte-taguatinga-df-sagoca-774618,SAGOCA,1500.0,50.0,30.0,TAGUATINGA NORTE,TAGUATINGA,2,1,319.0,549.0,0.0,0.0,0,,0,,
2023-07-21 21:32:28,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-aluguel-setor-industrial-gama-df-quadra-3-782312,Quadra 3,1700.0,62.0,27.0,SETOR INDUSTRIAL,GAMA,2,1,443.0,705.0,62.0,0.0,0,,1,,
2023-07-21 21:32:28,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-nova-colina-sobradinho-df-novo-setor-de-mansoes-conjunto-c-748022,Novo Setor de Mansões Conjunto C,800.0,65.0,12.0,NOVA COLINA,SOBRADINHO,3,0,0.0,0.0,0.0,0.0,0,,1,,
2023-07-21 21:32:28,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-sul-brasilia-df-sqs-416-bloco-h-735093,SQS 416 Bloco H,2800.0,80.0,35.0,ASA SUL,BRASÍLIA,3,0,470.0,0.0,0.0,0.0,3,,0,,
2023-07-21 21:32:28,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-aluguel-noroeste-brasilia-df-sqnw-109-553002,SQNW 109,9200.0,148.0,62.0,NOROESTE,BRASÍLIA,4,4,1311.0,351.0,0.0,0.0,0,,2,,
2023-07-21 21:32:28,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-sul-aguas-claras-df-rua-37-77996,Rua 37,1800.0,55.0,32.0,SUL,ÁGUAS CLARAS,1,1,414.0,88.0,0.0,0.0,0,,1,,
2023-07-21 21:32:28,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-sul-brasilia-df-sqs-415-bloco-i-351625,SQS 415 Bloco I,2850.0,112.0,25.0,ASA SUL,BRASÍLIA,3,0,602.0,1555.0,124.0,0.0,0,,0,,
2023-07-21 21:32:28,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-aluguel-taguatinga-norte-taguatinga-df-cnb-1-151988,CNB 1,1200.0,62.0,19.0,TAGUATINGA NORTE,TAGUATINGA,2,1,613.0,0.0,0.0,0.0,9,,0,,
2023-07-21 21:32:28,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-aluguel-norte-aguas-claras-df-rua-31-737815,Rua 31  - Residencial Harmonie,4800.0,112.0,42.0,NORTE,ÁGUAS CLARAS,4,1,787.0,0.0,112.0,0.0,2,,2,,
2023-07-21 21:32:28,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-aluguel-noroeste-brasilia-df-sqnw-302-bloco-d-802896,SQNW 302 Bloco D,5000.0,68.0,73.0,NOROESTE,BRASÍLIA,2,2,668.0,4399.0,0.0,0.0,0,,2,,
2023-07-21 21:32:28,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-aluguel-guara-ii-guara-df-qe-40-805853,QE 40,1100.0,45.0,24.0,GUARA II,GUARÁ,2,0,0.0,0.0,45.0,0.0,0,,0,,
2023-07-21 21:32:28,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-aluguel-sul-aguas-claras-df-quadra-205-795625,Quadra 205,1750.0,58.0,30.0,SUL,ÁGUAS CLARAS,2,1,612.0,144.0,58.0,0.0,0,,1,,
2023-07-21 21:32:28,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-aluguel-sudoeste-brasilia-df-qrsw-5-bloco-a-6-780955,QRSW 5 Bloco A 6,2500.0,61.0,40.0,SUDOESTE,BRASÍLIA,2,0,500.0,1264.0,61.0,0.0,0,,0,,
2023-07-21 21:32:28,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-sul-aguas-claras-df-avenida-parque-aguas-claras-517190,Avenida Parque Águas Claras,3100.0,96.0,32.0,SUL,ÁGUAS CLARAS,3,1,883.0,0.0,96.0,0.0,0,,1,,
2023-07-21 21:32:28,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-octogonal-brasilia-df-aos-04-5-796944,AOS 04/5,1400.0,36.0,38.0,OCTOGONAL,BRASÍLIA,1,0,260.0,153.0,36.0,36.0,0,,1,,
2023-07-21 21:32:28,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-asa-sul-brasilia-df-seps-712-912-805876,SEPS 712/912,1500.0,25.0,60.0,ASA SUL,BRASÍLIA,1,1,345.0,615.0,0.0,0.0,0,,0,,
2023-07-21 21:32:28,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-aluguel-riacho-fundo-riacho-fundo-df-qn-1-conjunto-8-647484,QN 1 Conjunto 8,700.0,45.0,15.0,RIACHO FUNDO,RIACHO FUNDO,2,1,0.0,0.0,0.0,0.0,0,,0,,
2023-07-21 21:32:28,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-aluguel-asa-sul-brasilia-df-crs-502-bloco-b-796471,CRS 502 Bloco B,1900.0,55.0,34.0,ASA SUL,BRASÍLIA,2,0,603.0,144.0,55.0,0.0,0,,0,,
2023-07-21 21:32:28,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-aluguel-norte-aguas-claras-df-alameda-gravata-quadra-301-conjunto-10-255542,Alameda Gravatá Quadra 301 Conjunto 10,1800.0,57.0,31.0,NORTE,ÁGUAS CLARAS,2,1,336.0,170.0,57.0,0.0,0,,1,,Sim
2023-07-21 21:32:28,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-aluguel-noroeste-brasilia-df-sqnw-303-bloco-a-772830,SQNW 303 Bloco A,4700.0,68.35,68.0,NOROESTE,BRASÍLIA,2,2,713.0,438.0,68.35,0.0,0,,1,,
2023-07-21 21:32:28,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-areal-aguas-claras-df-qs-7-rua-820-270953,QS 7 Rua 820,1000.0,27.0,37.0,AREAL,ÁGUAS CLARAS,1,1,266.0,0.0,0.0,0.0,3,,0,,
2023-07-21 21:32:28,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-asa-norte-brasilia-df-sgan-912-750532,SGAN 912,1190.0,26.0,45.0,ASA NORTE,BRASÍLIA,1,1,429.0,0.0,0.0,0.0,0,,0,,
2023-07-21 21:32:28,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-aluguel-quadras-economicas-lucio-costa-guara-df-eptg-qe-1-bloco-b-4-363882,EPTG QE 1 Bloco B 4,1400.0,50.0,28.0,QUADRAS ECONOMICAS LUCIO COSTA,GUARÁ,2,0,492.0,694.0,50.0,0.0,0,,1,,
2023-07-21 21:32:28,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-sudoeste-brasilia-df-qmsw-5-786786,QMSW 5,2200.0,26.0,84.0,SUDOESTE,BRASÍLIA,1,1,298.0,750.0,0.0,0.0,0,,0,,
2023-07-21 21:32:28,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-aluguel-candangolandia-candangolandia-df-qr-o-conjunto-h-715067,QR O Conjunto H,1700.0,100.0,17.0,CANDANGOLANDIA,CANDANGOLÂNDIA,2,0,0.0,39.0,100.0,0.0,0,,1,,
2023-07-21 21:32:28,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-aluguel-taguatinga-norte-taguatinga-df-qne-26-263853,QNE 26,1350.0,50.0,27.0,TAGUATINGA NORTE,TAGUATINGA,2,0,0.0,780.0,50.0,0.0,0,,0,,
2023-07-21 21:32:28,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-samambaia-sul-samambaia-df-qr-108-790469,QR 108,2300.0,63.0,36.0,SAMAMBAIA SUL,SAMAMBAIA,3,1,545.0,370.0,63.0,0.0,1,,1,,
2023-07-21 21:32:29,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-sul-brasilia-df-sqs-314-806400,SQS 314,6000.0,160.0,37.0,ASA SUL,BRASÍLIA,3,1,1350.0,3093.0,0.0,0.0,0,,1,,
2023-07-21 21:32:29,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-sqn-105-bloco-e-123795,SQN 105 Bloco E,4590.0,112.0,40.0,ASA NORTE,BRASÍLIA,3,1,1100.0,2189.0,0.0,0.0,0,,1,,
2023-07-21 21:32:29,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-aluguel-octogonal-brasilia-df-aos-01-bloco-f-803817,AOS 01 Bloco F,2200.0,68.0,32.0,OCTOGONAL,BRASÍLIA,2,0,1197.0,236.0,0.0,0.0,5,,0,,
2023-07-21 21:32:29,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-norte-aguas-claras-df-avenida-pau-brasil-781456,Avenida Pau Brasil,3150.0,107.0,29.0,NORTE,ÁGUAS CLARAS,3,1,980.0,0.0,107.0,0.0,0,,1,,
2023-07-21 21:32:29,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-aluguel-sul-aguas-claras-df-quadra-202-763441,Quadra 202  - Residencial Johann Strauss,1700.0,63.0,26.0,SUL,ÁGUAS CLARAS,2,1,748.0,0.0,63.0,0.0,0,,1,,
2023-07-21 21:32:29,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-colonia-agricola-samambaia-vicente-pires-df-chacara-130-305496,Chacará 130,510.0,35.0,14.0,COLONIA AGRICOLA SAMAMBAIA,VICENTE PIRES,1,0,50.0,0.0,35.0,0.0,0,,0,,
2023-07-21 21:32:29,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-taguatinga-norte-taguatinga-df-cnh-4-773314,CNH 4,630.0,40.0,15.0,TAGUATINGA NORTE,TAGUATINGA,1,0,0.0,0.0,0.0,0.0,0,,0,,
2023-07-21 21:32:29,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-quadras-economicas-lucio-costa-guara-df-eptg-eq-3-4-802354,EPTG EQ 3/4,1500.0,30.0,50.0,QUADRAS ECONOMICAS LUCIO COSTA,GUARÁ,1,0,210.0,80.0,30.0,0.0,0,,0,,
2023-07-21 21:32:29,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-noroeste-brasilia-df-clnw-10-11-lote-j-800265,CLNW 10/11 Lote J,2500.0,41.0,60.0,NOROESTE,BRASÍLIA,1,1,614.0,161.0,0.0,0.0,1,,1,,
2023-07-21 21:32:29,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-asa-norte-brasilia-df-sgan-912-modulo-d-268826,SGAN 912 Módulo D,900.0,28.0,32.0,ASA NORTE,BRASÍLIA,1,1,406.0,0.0,0.0,0.0,0,,0,,
2023-07-21 21:32:29,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-samambaia-sul-samambaia-df-qr-116-conjunto-4-a-797075,QR 116 Conjunto 4 A,850.0,30.0,28.0,SAMAMBAIA SUL,SAMAMBAIA,1,0,360.0,0.0,42.0,0.0,0,,1,,
2023-07-21 21:32:29,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-samambaia-sul-samambaia-df-qn-311-conjunto-e-408445,QN 311 Conjunto E,800.0,30.0,26.0,SAMAMBAIA SUL,SAMAMBAIA,1,0,0.0,11.0,31.0,0.0,0,,0,,
2023-07-21 21:32:29,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-aluguel-norte-aguas-claras-df-rua-25-759698,Rua 25,2300.0,50.0,46.0,NORTE,ÁGUAS CLARAS,2,0,0.0,0.0,0.0,0.0,0,,0,,
2023-07-21 21:32:29,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-aluguel-guara-ii-guara-df-rua-18-183966,Rua 18,1250.0,57.0,21.0,GUARA II,GUARÁ,2,0,35.0,0.0,57.0,0.0,0,,0,,
2023-07-21 21:32:29,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-sof-norte-setor-industrial-df-sofn-quadra-4-conjunto-f-800575,SOFN Quadra 4 Conjunto F,650.0,36.0,18.0,SOF NORTE,SETOR INDUSTRIAL,1,0,150.0,384.0,0.0,0.0,0,,0,,
2023-07-21 21:32:29,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-aluguel-guara-ii-guara-df-qe-40-661105,QE 40,1000.0,54.0,18.0,GUARA II,GUARÁ,2,0,0.0,98.0,0.0,0.0,0,,0,,
2023-07-21 21:32:29,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-sudoeste-brasilia-df-ccsw-1-432483,CCSW 1,4000.0,26.0,153.0,SUDOESTE,BRASÍLIA,1,1,410.0,64.0,0.0,0.0,0,,1,,
2023-07-21 21:32:29,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-aluguel-candangolandia-candangolandia-df-qro-a-bloco-b-731037,QRO A Bloco B,1150.0,55.0,20.0,CANDANGOLANDIA,CANDANGOLÂNDIA,2,0,0.0,0.0,0.0,0.0,2,,0,,
2023-07-21 21:32:29,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-sul-aguas-claras-df-avenida-das-araucarias-203583,Avenida das Araucárias  - Blend,1800.0,33.0,54.0,SUL,ÁGUAS CLARAS,1,1,330.0,0.0,45.0,0.0,0,,1,,
2023-07-21 21:32:29,https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-aluguel-noroeste-brasilia-df-clnw-2-3-799241,CLNW 2/3,4300.0,53.0,81.0,NOROESTE,BRASÍLIA,2,1,828.0,0.0,0.0,0.0,0,,0,,
2023-07-21 21:32:29,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-parque-rio-branco-valparaiso-de-goias-go-avenida-comercial-748927,AVENIDA COMERCIAL,800.0,91.0,8.0,PARQUE RIO BRANCO,VALPARAÍSO DE GOIÁS,3,0,0.0,0.0,100.0,0.0,0,,1,,
